Date,Inflasi YoY,Temp Avg,Humidity Avg,RR,Produksi BM,Produksi BP,Produksi CR,Bawang Merah,Bawang Putih,Cabai Rawit,is_tahun_baru,is_idul_fitri,is_natal
2023-03-05,5.25,25.2,87,13.8,179356.0,208.0,163987.0,36566.66667,32516.66667,73866.66667,0,0,0
2023-03-06,5.25,26.1,82,0.3,179356.0,208.0,163987.0,36650.0,32700.0,76700.0,0,0,0
2023-03-07,5.25,25.5,84,0.0,179356.0,208.0,163987.0,36800.0,32800.0,77800.0,0,0,0
2023-03-08,5.25,24.7,88,0.0,179356.0,208.0,163987.0,36950.0,33250.0,77800.0,0,0,0
2023-03-09,5.25,26.7,82,0.0,179356.0,208.0,163987.0,36950.0,33500.0,78200.0,0,0,0
2023-03-10,5.25,25.0,88,0.0,179356.0,208.0,163987.0,37000.0,34150.0,78200.0,0,0,0
2023-03-11,5.25,25.2,89,32.5,179356.0,208.0,163987.0,36850.0,34316.66667,78633.33333,0,0,0
2023-03-12,5.25,26.0,87,14.2,179356.0,208.0,163987.0,36700.0,34483.33333,79066.66667,0,0,0
2023-03-13,5.25,25.2,88,0.0,179356.0,208.0,163987.0,36550.0,34650.0,79500.0,0,0,0
2023-03-14,5.25,25.7,89,35.7,179356.0,208.0,163987.0,36400.0,34700.0,78800.0,0,0,0
2023-03-15,5.25,25.0,90,1.2,179356.0,208.0,163987.0,36450.0,34800.0,78350.0,0,0,0
2023-03-16,5.25,25.6,84,0.0,179356.0,208.0,163987.0,36400.0,34750.0,78450.0,0,0,0
2023-03-17,5.25,26.1,83,0.0,179356.0,208.0,163987.0,36250.0,34600.0,78100.0,0,0,0
2023-03-18,5.25,26.6,80,6.0,179356.0,208.0,163987.0,36233.33333,34583.33333,80100.0,0,0,0
2023-03-19,5.25,26.1,87,24.0,179356.0,208.0,163987.0,36216.66667,34566.66667,82100.0,0,0,0
2023-03-20,5.25,25.9,88,2.5,179356.0,208.0,163987.0,36200.0,34550.0,84100.0,0,0,0
2023-03-21,5.25,26.1,82,28.7,179356.0,208.0,163987.0,36400.0,34450.0,86800.0,0,0,0
2023-03-22,5.25,27.4,82,2.7,179356.0,208.0,163987.0,37550.0,33300.0,85900.0,0,0,0
2023-03-23,5.25,28.2,83,0.2,179356.0,208.0,163987.0,36050.0,34450.0,86800.0,0,0,0
2023-03-24,5.25,26.1,90,2.1,179356.0,208.0,163987.0,36850.0,34350.0,85950.0,0,0,0
2023-03-25,5.25,25.4,90,68.5,179356.0,208.0,163987.0,36716.66667,34366.66667,85033.33333,0,0,0
2023-03-26,5.25,25.9,90,9.3,179356.0,208.0,163987.0,36583.33333,34383.33333,84116.66667,0,0,0
2023-03-27,5.25,25.2,90,5.7,179356.0,208.0,163987.0,36450.0,34400.0,83200.0,0,0,0
2023-03-28,5.25,0.0,0,30.0,179356.0,208.0,163987.0,36150.0,34250.0,77650.0,0,0,0
2023-03-29,5.25,26.1,86,0.0,179356.0,208.0,163987.0,36050.0,34100.0,73400.0,0,0,0
2023-03-30,5.25,26.2,82,0.3,179356.0,208.0,163987.0,36000.0,33950.0,66200.0,0,0,0
2023-03-31,5.25,26.9,83,3.7,179356.0,208.0,163987.0,35900.0,33650.0,64650.0,0,0,0
2023-04-01,4.55,26.1,82,0.0,179356.0,208.0,163987.0,35733.33333,33616.66667,62733.33333,0,0,0
2023-04-02,4.55,26.2,84,1.7,179356.0,208.0,163987.0,35566.66667,33583.33333,60816.66667,0,0,0
2023-04-03,4.55,0.0,0,0.0,179356.0,208.0,163987.0,35400.0,33550.0,58900.0,0,0,0
2023-04-04,4.55,26.4,81,0.0,179356.0,208.0,163987.0,35250.0,33500.0,57150.0,0,0,0
2023-04-05,4.55,27.5,74,0.0,179356.0,208.0,163987.0,35150.0,33500.0,55400.0,0,0,0
2023-04-06,4.55,26.9,74,0.0,179356.0,208.0,163987.0,34950.0,33500.0,53650.0,0,0,0
2023-04-07,4.55,26.4,78,0.0,179356.0,208.0,163987.0,36050.0,32150.0,51950.0,0,0,0
2023-04-08,4.55,0.0,0,0.0,179356.0,208.0,163987.0,35700.0,32616.66667,50450.0,0,0,0
2023-04-09,4.55,0.0,0,0.0,179356.0,208.0,163987.0,35350.0,33083.33333,48950.0,0,0,0
2023-04-10,4.55,26.4,86,0.0,179356.0,208.0,163987.0,35000.0,33550.0,47450.0,0,0,0
2023-04-11,4.55,25.9,85,0.0,179356.0,208.0,163987.0,35050.0,33500.0,46350.0,0,0,0
2023-04-12,4.55,26.4,85,2.5,179356.0,208.0,163987.0,34900.0,33500.0,46300.0,0,0,0
2023-04-13,4.55,26.4,82,9.3,179356.0,208.0,163987.0,35350.0,33500.0,45450.0,0,0,0
2023-04-14,4.55,26.5,83,0.0,179356.0,208.0,163987.0,35700.0,33550.0,45450.0,0,0,0
2023-04-15,4.55,27.6,79,0.5,179356.0,208.0,163987.0,36833.33333,33550.0,46783.33333,0,0,0
2023-04-16,4.55,27.0,84,1.0,179356.0,208.0,163987.0,37966.66667,33550.0,48116.66667,0,0,0
2023-04-17,4.55,27.6,80,0.0,179356.0,208.0,163987.0,39100.0,33550.0,49450.0,0,0,0
2023-04-18,4.55,27.3,84,0.0,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,0,0
2023-04-19,4.55,26.5,88,42.5,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,0,0
2023-04-20,4.55,27.0,88,42.3,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,0,0
2023-04-21,4.55,26.5,86,17.0,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,0,0
2023-04-22,4.55,27.1,84,40.5,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,1,0
2023-04-23,4.55,26.3,89,76.0,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,0,0
2023-04-24,4.55,26.1,88,69.0,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,0,0
2023-04-25,4.55,25.6,90,7.5,179356.0,208.0,163987.0,39500.0,33700.0,50700.0,0,0,0
2023-04-26,4.55,26.6,87,1.0,179356.0,208.0,163987.0,43700.0,35150.0,48800.0,0,0,0
2023-04-27,4.55,26.5,86,0.0,179356.0,208.0,163987.0,43700.0,36350.0,45750.0,0,0,0
2023-04-28,4.55,27.4,86,2.0,179356.0,208.0,163987.0,43350.0,36400.0,42550.0,0,0,0
2023-04-29,4.55,27.5,84,0.0,179356.0,208.0,163987.0,44216.66667,36616.66667,42883.33333,0,0,0
2023-04-30,4.55,27.4,84,0.0,179356.0,208.0,163987.0,45083.33333,36833.33333,43216.66667,0,0,0
2023-05-01,4.32,27.5,84,0.0,179356.0,208.0,163987.0,45950.0,37050.0,43550.0,0,0,0
2023-05-02,4.32,27.1,85,0.0,179356.0,208.0,163987.0,43100.0,36550.0,40000.0,0,0,0
2023-05-03,4.32,26.3,90,11.6,179356.0,208.0,163987.0,43150.0,36550.0,39050.0,0,0,0
2023-05-04,4.32,26.8,88,68.1,179356.0,208.0,163987.0,43800.0,36350.0,38550.0,0,0,0
2023-05-05,4.32,27.3,86,0.0,179356.0,208.0,163987.0,43800.0,36650.0,38300.0,0,0,0
2023-05-06,4.32,27.3,84,0.2,179356.0,208.0,163987.0,43733.33333,36850.0,38350.0,0,0,0
2023-05-07,4.32,26.5,90,0.0,179356.0,208.0,163987.0,43666.66667,37050.0,38400.0,0,0,0
2023-05-08,4.32,26.3,90,58.8,179356.0,208.0,163987.0,43600.0,37250.0,38450.0,0,0,0
2023-05-09,4.32,28.2,80,26.9,179356.0,208.0,163987.0,43400.0,37350.0,38200.0,0,0,0
2023-05-10,4.32,28.3,80,0.0,179356.0,208.0,163987.0,44450.0,37350.0,38400.0,0,0,0
2023-05-11,4.32,26.8,86,0.0,179356.0,208.0,163987.0,44800.0,37450.0,38950.0,0,0,0
2023-05-12,4.32,28.4,76,0.0,179356.0,208.0,163987.0,44850.0,37650.0,38950.0,0,0,0
2023-05-13,4.32,26.7,87,0.0,179356.0,208.0,163987.0,44666.66667,37800.0,38816.66667,0,0,0
2023-05-14,4.32,27.5,74,12.8,179356.0,208.0,163987.0,44483.33333,37950.0,38683.33333,0,0,0
2023-05-15,4.32,26.9,79,0.0,179356.0,208.0,163987.0,44300.0,38100.0,38550.0,0,0,0
2023-05-16,4.32,27.2,74,0.0,179356.0,208.0,163987.0,44100.0,38150.0,38400.0,0,0,0
2023-05-17,4.32,26.8,78,0.0,179356.0,208.0,163987.0,44500.0,38350.0,38850.0,0,0,0
2023-05-18,4.32,27.1,80,0.0,179356.0,208.0,163987.0,44500.0,38350.0,38850.0,0,0,0
2023-05-19,4.32,26.8,84,0.0,179356.0,208.0,163987.0,44250.0,38550.0,40150.0,0,0,0
2023-05-20,4.32,27.6,82,0.2,179356.0,208.0,163987.0,44183.33333,38500.0,43083.33333,0,0,0
2023-05-21,4.32,26.9,86,1.0,179356.0,208.0,163987.0,44116.66667,38450.0,46016.66667,0,0,0
2023-05-22,4.32,26.4,83,3.0,179356.0,208.0,163987.0,44050.0,38400.0,48950.0,0,0,0
2023-05-23,4.32,27.2,79,1.3,179356.0,208.0,163987.0,44300.0,38450.0,50200.0,0,0,0
2023-05-24,4.32,27.0,82,0.0,179356.0,208.0,163987.0,44200.0,38700.0,50300.0,0,0,0
2023-05-25,4.32,25.9,84,0.0,179356.0,208.0,163987.0,44150.0,38700.0,48150.0,0,0,0
2023-05-26,4.32,27.5,80,55.0,179356.0,208.0,163987.0,43700.0,38700.0,48000.0,0,0,0
2023-05-27,4.32,26.6,87,26.5,179356.0,208.0,163987.0,43583.33333,38716.66667,47800.0,0,0,0
2023-05-28,4.32,27.1,82,0.0,179356.0,208.0,163987.0,43466.66667,38733.33333,47600.0,0,0,0
2023-05-29,4.32,27.1,84,0.0,179356.0,208.0,163987.0,43350.0,38750.0,47400.0,0,0,0
2023-05-30,4.32,26.7,82,0.0,179356.0,208.0,163987.0,43300.0,38800.0,47800.0,0,0,0
2023-05-31,4.32,27.4,76,28.8,179356.0,208.0,163987.0,42800.0,38800.0,47800.0,0,0,0
2023-06-01,3.88,26.8,76,0.0,179356.0,208.0,163987.0,42800.0,38800.0,47800.0,0,0,0
2023-06-02,3.88,27.4,81,0.0,179356.0,208.0,163987.0,42800.0,38800.0,47800.0,0,0,0
2023-06-03,3.88,27.7,83,0.0,179356.0,208.0,163987.0,42750.0,38816.66667,47816.66667,0,0,0
2023-06-04,3.88,26.6,84,59.3,179356.0,208.0,163987.0,42700.0,38833.33333,47833.33333,0,0,0
2023-06-05,3.88,26.1,86,0.3,179356.0,208.0,163987.0,42650.0,38850.0,47850.0,0,0,0
2023-06-06,3.88,25.7,91,34.2,179356.0,208.0,163987.0,42450.0,38600.0,47600.0,0,0,0
2023-06-07,3.88,26.7,83,0.4,179356.0,208.0,163987.0,42450.0,38450.0,47550.0,0,0,0
2023-06-08,3.88,26.9,82,3.5,179356.0,208.0,163987.0,42550.0,38450.0,47300.0,0,0,0
2023-06-09,3.88,26.5,81,0.0,179356.0,208.0,163987.0,42550.0,38450.0,47150.0,0,0,0
2023-06-10,3.88,26.1,86,13.3,179356.0,208.0,163987.0,42416.66667,38483.33333,47066.66667,0,0,0
2023-06-11,3.88,26.8,78,0.0,179356.0,208.0,163987.0,42283.33333,38516.66667,46983.33333,0,0,0
2023-06-12,3.88,27.5,79,0.0,179356.0,208.0,163987.0,42150.0,38550.0,46900.0,0,0,0
2023-06-13,3.88,26.9,84,0.0,179356.0,208.0,163987.0,42100.0,38650.0,46850.0,0,0,0
2023-06-14,3.88,25.4,89,15.7,179356.0,208.0,163987.0,41800.0,38650.0,46700.0,0,0,0
2023-06-15,3.88,27.2,81,16.5,179356.0,208.0,163987.0,41850.0,38550.0,46700.0,0,0,0
2023-06-16,3.88,24.5,95,2.6,179356.0,208.0,163987.0,41800.0,38600.0,46300.0,0,0,0
2023-06-17,3.88,25.9,86,10.1,179356.0,208.0,163987.0,41683.33333,38600.0,45916.66667,0,0,0
2023-06-18,3.88,26.3,86,0.0,179356.0,208.0,163987.0,41566.66667,38600.0,45533.33333,0,0,0
2023-06-19,3.88,25.7,91,73.7,179356.0,208.0,163987.0,41450.0,38600.0,45150.0,0,0,0
2023-06-20,3.88,26.9,80,15.1,179356.0,208.0,163987.0,41150.0,38500.0,44350.0,0,0,0
2023-06-21,3.88,26.8,84,0.0,179356.0,208.0,163987.0,41350.0,38550.0,43600.0,0,0,0
2023-06-22,3.88,27.7,80,3.6,179356.0,208.0,163987.0,41550.0,38600.0,43650.0,0,0,0
2023-06-23,3.88,27.2,83,14.3,179356.0,208.0,163987.0,41550.0,38600.0,42850.0,0,0,0
2023-06-24,3.88,26.7,87,0.4,179356.0,208.0,163987.0,41583.33333,38600.0,43566.66667,0,0,0
2023-06-25,3.88,25.7,86,7.0,179356.0,208.0,163987.0,41616.66667,38600.0,44283.33333,0,0,0
2023-06-26,3.88,25.9,0,1.0,179356.0,208.0,163987.0,41650.0,38600.0,45000.0,0,0,0
2023-06-27,3.88,25.9,84,0.0,179356.0,208.0,163987.0,41850.0,38700.0,45550.0,0,0,0
2023-06-28,3.88,26.8,78,0.0,179356.0,208.0,163987.0,42450.0,38450.0,44300.0,0,0,0
2023-06-29,3.88,26.5,85,23.5,179356.0,208.0,163987.0,42450.0,38450.0,44300.0,0,0,0
2023-06-30,3.88,27.1,82,16.2,179356.0,208.0,163987.0,42450.0,38450.0,44300.0,0,0,0
2023-07-01,3.46,26.6,85,0.0,179356.0,208.0,163987.0,42400.0,38783.33333,43916.66667,0,0,0
2023-07-02,3.46,26.5,80,0.6,179356.0,208.0,163987.0,42350.0,39116.66667,43533.33333,0,0,0
2023-07-03,3.46,26.8,81,0.0,179356.0,208.0,163987.0,42300.0,39450.0,43150.0,0,0,0
2023-07-04,3.46,26.1,81,0.0,179356.0,208.0,163987.0,42050.0,40550.0,42850.0,0,0,0
2023-07-05,3.46,26.7,80,0.0,179356.0,208.0,163987.0,41650.0,40700.0,41300.0,0,0,0
2023-07-06,3.46,25.8,90,6.6,179356.0,208.0,163987.0,40700.0,40850.0,40200.0,0,0,0
2023-07-07,3.46,24.8,90,0.0,179356.0,208.0,163987.0,39950.0,40900.0,39750.0,0,0,0
2023-07-08,3.46,25.3,88,58.0,179356.0,208.0,163987.0,39066.66667,40966.66667,39733.33333,0,0,0
2023-07-09,3.46,26.0,82,20.8,179356.0,208.0,163987.0,38183.33333,41033.33333,39716.66667,0,0,0
2023-07-10,3.46,26.5,80,0.0,179356.0,208.0,163987.0,37300.0,41100.0,39700.0,0,0,0
2023-07-11,3.46,26.1,80,0.0,179356.0,208.0,163987.0,36250.0,41150.0,39650.0,0,0,0
2023-07-12,3.46,26.8,82,0.0,179356.0,208.0,163987.0,35800.0,41200.0,39250.0,0,0,0
2023-07-13,3.46,26.6,80,43.6,179356.0,208.0,163987.0,35150.0,41150.0,39050.0,0,0,0
2023-07-14,3.46,26.1,83,0.5,179356.0,208.0,163987.0,34650.0,41100.0,38800.0,0,0,0
2023-07-15,3.46,27.0,79,0.0,179356.0,208.0,163987.0,34216.66667,41183.33333,38716.66667,0,0,0
2023-07-16,3.46,26.7,80,0.0,179356.0,208.0,163987.0,33783.33333,41266.66667,38633.33333,0,0,0
2023-07-17,3.46,26.7,77,4.3,179356.0,208.0,163987.0,33350.0,41350.0,38550.0,0,0,0
2023-07-18,3.46,26.2,74,0.0,179356.0,208.0,163987.0,32550.0,41100.0,37150.0,0,0,0
2023-07-19,3.46,26.2,72,0.0,179356.0,208.0,163987.0,32550.0,41100.0,37150.0,0,0,0
2023-07-20,3.46,25.7,72,0.0,179356.0,208.0,163987.0,31950.0,41350.0,37600.0,0,0,0
2023-07-21,3.46,26.7,75,0.0,179356.0,208.0,163987.0,31850.0,41550.0,37100.0,0,0,0
2023-07-22,3.46,27.1,74,0.0,179356.0,208.0,163987.0,31766.66667,41500.0,37116.66667,0,0,0
2023-07-23,3.46,26.6,80,0.0,179356.0,208.0,163987.0,31683.33333,41450.0,37133.33333,0,0,0
2023-07-24,3.46,26.1,83,0.0,179356.0,208.0,163987.0,31600.0,41400.0,37150.0,0,0,0
2023-07-25,3.46,25.8,83,0.0,179356.0,208.0,163987.0,31200.0,41450.0,37550.0,0,0,0
2023-07-26,3.46,26.8,80,0.0,179356.0,208.0,163987.0,31100.0,41400.0,38200.0,0,0,0
2023-07-27,3.46,26.9,78,0.0,179356.0,208.0,163987.0,30950.0,41500.0,38400.0,0,0,0
2023-07-28,3.46,26.5,77,0.0,179356.0,208.0,163987.0,30550.0,41750.0,39050.0,0,0,0
2023-07-29,3.46,26.5,74,0.0,179356.0,208.0,163987.0,30550.0,41716.66667,39850.0,0,0,0
2023-07-30,3.46,26.5,73,0.0,179356.0,208.0,163987.0,30550.0,41683.33333,40650.0,0,0,0
2023-07-31,3.46,0.0,0,0.0,179356.0,208.0,163987.0,30550.0,41650.0,41450.0,0,0,0
2023-08-01,3.47,25.7,74,0.0,179356.0,208.0,163987.0,30550.0,41600.0,42200.0,0,0,0
2023-08-02,3.47,26.9,78,0.0,179356.0,208.0,163987.0,30600.0,41600.0,43050.0,0,0,0
2023-08-03,3.47,26.1,85,0.0,179356.0,208.0,163987.0,30600.0,41550.0,43400.0,0,0,0
2023-08-04,3.47,26.5,82,20.4,179356.0,208.0,163987.0,30600.0,41550.0,44550.0,0,0,0
2023-08-05,3.47,26.8,76,3.9,179356.0,208.0,163987.0,30583.33333,41466.66667,44833.33333,0,0,0
2023-08-06,3.47,26.6,78,0.0,179356.0,208.0,163987.0,30566.66667,41383.33333,45116.66667,0,0,0
2023-08-07,3.47,26.7,80,0.0,179356.0,208.0,163987.0,30550.0,41300.0,45400.0,0,0,0
2023-08-08,3.47,27.9,74,0.0,179356.0,208.0,163987.0,30600.0,41250.0,45450.0,0,0,0
2023-08-09,3.47,26.8,77,0.5,179356.0,208.0,163987.0,30350.0,41250.0,45750.0,0,0,0
2023-08-10,3.47,26.7,76,0.0,179356.0,208.0,163987.0,30250.0,41100.0,47150.0,0,0,0
2023-08-11,3.47,26.4,78,0.0,179356.0,208.0,163987.0,30100.0,41000.0,47400.0,0,0,0
2023-08-12,3.47,25.7,74,0.0,179356.0,208.0,163987.0,29933.33333,40950.0,48083.33333,0,0,0
2023-08-13,3.47,25.2,78,0.0,179356.0,208.0,163987.0,29766.66667,40900.0,48766.66667,0,0,0
2023-08-14,3.47,25.9,74,0.0,179356.0,208.0,163987.0,29600.0,40850.0,49450.0,0,0,0
2023-08-15,3.47,26.3,74,0.0,179356.0,208.0,163987.0,29550.0,40700.0,49450.0,0,0,0
2023-08-16,3.47,26.0,74,1.7,179356.0,208.0,163987.0,29050.0,40800.0,49700.0,0,0,0
2023-08-17,3.47,26.2,74,0.0,179356.0,208.0,163987.0,29050.0,40800.0,49700.0,0,0,0
2023-08-18,3.47,26.4,73,0.0,179356.0,208.0,163987.0,28850.0,40800.0,50250.0,0,0,0
2023-08-19,3.47,26.7,73,0.0,179356.0,208.0,163987.0,28800.0,40783.33333,50650.0,0,0,0
2023-08-20,3.47,27.1,76,0.0,179356.0,208.0,163987.0,28750.0,40766.66667,51050.0,0,0,0
2023-08-21,3.47,26.2,75,5.8,179356.0,208.0,163987.0,28700.0,40750.0,51450.0,0,0,0
2023-08-22,3.47,25.6,77,0.0,179356.0,208.0,163987.0,28650.0,40700.0,51350.0,0,0,0
2023-08-23,3.47,26.6,75,0.0,179356.0,208.0,163987.0,28150.0,40700.0,50350.0,0,0,0
2023-08-24,3.47,27.2,74,0.0,179356.0,208.0,163987.0,27750.0,40800.0,50300.0,0,0,0
2023-08-25,3.47,27.0,79,0.0,179356.0,208.0,163987.0,27400.0,40700.0,49400.0,0,0,0
2023-08-26,3.47,27.1,78,0.0,179356.0,208.0,163987.0,27366.66667,40616.66667,48750.0,0,0,0
2023-08-27,3.47,25.4,84,0.0,179356.0,208.0,163987.0,27333.33333,40533.33333,48100.0,0,0,0
2023-08-28,3.47,25.7,81,112.4,179356.0,208.0,163987.0,27300.0,40450.0,47450.0,0,0,0
2023-08-29,3.47,26.1,72,0.0,179356.0,208.0,163987.0,27200.0,40350.0,47100.0,0,0,0
2023-08-30,3.47,26.0,71,0.0,179356.0,208.0,163987.0,27100.0,40300.0,46850.0,0,0,0
2023-08-31,3.47,26.4,72,0.0,179356.0,208.0,163987.0,26750.0,40200.0,45600.0,0,0,0
2023-09-01,2.35,26.7,68,0.0,179356.0,208.0,163987.0,26450.0,40250.0,44950.0,0,0,0
2023-09-02,2.35,26.8,72,0.0,179356.0,208.0,163987.0,26350.0,40233.33333,44050.0,0,0,0
2023-09-03,2.35,26.4,68,0.0,179356.0,208.0,163987.0,26250.0,40216.66667,43150.0,0,0,0
2023-09-04,2.35,25.8,64,0.0,179356.0,208.0,163987.0,26150.0,40200.0,42250.0,0,0,0
2023-09-05,2.35,25.8,66,0.0,179356.0,208.0,163987.0,26200.0,40200.0,42150.0,0,0,0
2023-09-06,2.35,0.0,0,0.0,179356.0,208.0,163987.0,25900.0,40150.0,41050.0,0,0,0
2023-09-07,2.35,27.1,72,0.0,179356.0,208.0,163987.0,25850.0,40150.0,40700.0,0,0,0
2023-09-08,2.35,26.0,78,27.0,179356.0,208.0,163987.0,25750.0,40150.0,40100.0,0,0,0
2023-09-09,2.35,26.4,77,5.6,179356.0,208.0,163987.0,25700.0,40133.33333,40066.66667,0,0,0
2023-09-10,2.35,26.2,72,0.0,179356.0,208.0,163987.0,25650.0,40116.66667,40033.33333,0,0,0
2023-09-11,2.35,26.3,72,0.0,179356.0,208.0,163987.0,25600.0,40100.0,40000.0,0,0,0
2023-09-12,2.35,26.9,72,0.0,179356.0,208.0,163987.0,25550.0,39700.0,39350.0,0,0,0
2023-09-13,2.35,27.6,72,0.0,179356.0,208.0,163987.0,25400.0,39700.0,39300.0,0,0,0
2023-09-14,2.35,27.0,68,0.0,179356.0,208.0,163987.0,25600.0,39700.0,39050.0,0,0,0
2023-09-15,2.35,27.0,70,0.0,179356.0,208.0,163987.0,25350.0,39600.0,40100.0,0,0,0
2023-09-16,2.35,27.4,70,0.0,179356.0,208.0,163987.0,25266.66667,39433.33333,40100.0,0,0,0
2023-09-17,2.35,27.2,74,0.0,179356.0,208.0,163987.0,25183.33333,39266.66667,40100.0,0,0,0
2023-09-18,2.35,27.8,73,0.0,179356.0,208.0,163987.0,25100.0,39100.0,40100.0,0,0,0
2023-09-19,2.35,26.8,81,0.0,179356.0,208.0,163987.0,25150.0,39050.0,39950.0,0,0,0
2023-09-20,2.35,25.9,83,15.6,179356.0,208.0,163987.0,25100.0,39150.0,39600.0,0,0,0
2023-09-21,2.35,26.5,81,4.2,179356.0,208.0,163987.0,25150.0,39050.0,39550.0,0,0,0
2023-09-22,2.35,26.6,72,9.2,179356.0,208.0,163987.0,25100.0,39050.0,39200.0,0,0,0
2023-09-23,2.35,26.7,70,0.0,179356.0,208.0,163987.0,24966.66667,38900.0,39483.33333,0,0,0
2023-09-24,2.35,26.2,78,0.0,179356.0,208.0,163987.0,24833.33333,38750.0,39766.66667,0,0,0
2023-09-25,2.35,26.8,73,0.6,179356.0,208.0,163987.0,24700.0,38600.0,40050.0,0,0,0
2023-09-26,2.35,27.7,68,0.0,179356.0,208.0,163987.0,24600.0,38600.0,40900.0,0,0,0
2023-09-27,2.35,27.1,64,0.0,179356.0,208.0,163987.0,24400.0,38550.0,41150.0,0,0,0
2023-09-28,2.35,27.3,65,0.0,179356.0,208.0,163987.0,24400.0,38550.0,41150.0,0,0,0
2023-09-29,2.35,27.9,64,0.0,179356.0,208.0,163987.0,24450.0,38550.0,42400.0,0,0,0
2023-09-30,2.35,27.0,70,0.0,179356.0,208.0,163987.0,24583.33333,38633.33333,42883.33333,0,0,0
2023-10-01,2.58,27.2,78,25.1,179356.0,208.0,163987.0,24716.66667,38716.66667,43366.66667,0,0,0
2023-10-02,2.58,27.0,74,0.0,179356.0,208.0,163987.0,24850.0,38800.0,43850.0,0,0,0
2023-10-03,2.58,27.3,72,0.2,179356.0,208.0,163987.0,24900.0,38850.0,44650.0,0,0,0
2023-10-04,2.58,27.5,72,0.0,179356.0,208.0,163987.0,24950.0,38850.0,44400.0,0,0,0
2023-10-05,2.58,27.8,77,0.0,179356.0,208.0,163987.0,24900.0,38800.0,44150.0,0,0,0
2023-10-06,2.58,27.1,76,0.0,179356.0,208.0,163987.0,24400.0,38550.0,45200.0,0,0,0
2023-10-07,2.58,27.6,77,7.0,179356.0,208.0,163987.0,24500.0,38550.0,46666.66667,0,0,0
2023-10-08,2.58,28.0,71,0.0,179356.0,208.0,163987.0,24600.0,38550.0,48133.33333,0,0,0
2023-10-09,2.58,28.2,72,0.0,179356.0,208.0,163987.0,24700.0,38550.0,49600.0,0,0,0
2023-10-10,2.58,28.2,74,0.0,179356.0,208.0,163987.0,24850.0,38700.0,50250.0,0,0,0
2023-10-11,2.58,28.3,73,2.5,179356.0,208.0,163987.0,24850.0,38750.0,50350.0,0,0,0
2023-10-12,2.58,28.3,73,0.0,179356.0,208.0,163987.0,24700.0,38750.0,50350.0,0,0,0
2023-10-13,2.58,27.7,74,0.0,179356.0,208.0,163987.0,24700.0,38750.0,50400.0,0,0,0
2023-10-14,2.58,27.2,78,0.0,179356.0,208.0,163987.0,24583.33333,38733.33333,52250.0,0,0,0
2023-10-15,2.58,28.1,74,4.2,179356.0,208.0,163987.0,24466.66667,38716.66667,54100.0,0,0,0
2023-10-16,2.58,28.9,69,0.0,179356.0,208.0,163987.0,24350.0,38700.0,55950.0,0,0,0
2023-10-17,2.58,29.3,66,1.0,179356.0,208.0,163987.0,24100.0,38700.0,56850.0,0,0,0
2023-10-18,2.58,28.3,65,0.0,179356.0,208.0,163987.0,24050.0,38400.0,57800.0,0,0,0
2023-10-19,2.58,27.5,70,0.0,179356.0,208.0,163987.0,23700.0,38400.0,57450.0,0,0,0
2023-10-20,2.58,27.7,74,0.0,179356.0,208.0,163987.0,23650.0,38600.0,58150.0,0,0,0
2023-10-21,2.58,27.1,81,0.5,179356.0,208.0,163987.0,23616.66667,38583.33333,60650.0,0,0,0
2023-10-22,2.58,28.1,77,5.3,179356.0,208.0,163987.0,23583.33333,38566.66667,63150.0,0,0,0
2023-10-23,2.58,27.3,70,0.0,179356.0,208.0,163987.0,23550.0,38550.0,65650.0,0,0,0
2023-10-24,2.58,27.0,74,0.0,179356.0,208.0,163987.0,23500.0,38550.0,68200.0,0,0,0
2023-10-25,2.58,26.3,84,2.2,179356.0,208.0,163987.0,23500.0,38450.0,69950.0,0,0,0
2023-10-26,2.58,27.0,83,44.5,179356.0,208.0,163987.0,23500.0,38450.0,72200.0,0,0,0
2023-10-27,2.58,27.6,80,9.6,179356.0,208.0,163987.0,23750.0,38450.0,75500.0,0,0,0
2023-10-28,2.58,28.4,66,0.0,179356.0,208.0,163987.0,24183.33333,38450.0,77816.66667,0,0,0
2023-10-29,2.58,27.8,67,0.0,179356.0,208.0,163987.0,24616.66667,38450.0,80133.33333,0,0,0
2023-10-30,2.58,28.7,70,0.0,179356.0,208.0,163987.0,25050.0,38450.0,82450.0,0,0,0
2023-10-31,2.58,26.9,81,0.0,179356.0,208.0,163987.0,25700.0,38450.0,84100.0,0,0,0
2023-11-01,2.85,26.1,86,78.6,179356.0,208.0,163987.0,26450.0,38450.0,85550.0,0,0,0
2023-11-02,2.85,26.9,84,68.9,179356.0,208.0,163987.0,26900.0,38300.0,84850.0,0,0,0
2023-11-03,2.85,26.6,84,9.2,179356.0,208.0,163987.0,28050.0,38200.0,85350.0,0,0,0
2023-11-04,2.85,26.1,87,74.2,179356.0,208.0,163987.0,28600.0,38216.66667,85883.33333,0,0,0
